Date,open,high,low,close,adjcp,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,weekday,day,month,ret1,mov1
2015-02-05,120.98,121.83,120.61,121.79,121.79,6879945,-0.0066507923474833,0.0003284341899991,-0.0096888086049757,0.0017272577726601,0.0017272577726601,0.0022005090729944,0.0067246900402331,0.0089553055806441,-0.0019295508662452,-0.0120338287215698,-0.0209048361934477,3,5,2,0.0017272577726601401,1
2015-02-06,119.15,119.52,117.95,118.64,118.64,13206906,0.0042987188132164,0.0074173971679027,-0.0058159136884693,-0.0258641924624354,-0.0258641924624354,0.0207012811867834,0.0287424140256236,0.0344515621487973,0.0257080242751177,0.0159035738368173,0.0067487075747358,4,6,2,-0.02586419246243543,0
2015-02-09,118.83,119.4,118.77,119.17,119.17,5237181,-0.0028530670470756,0.0019300159436099,-0.0033565494671478,0.0044672960215779,0.0044672960215779,0.0107073928002012,0.0209616514223376,0.0279768398086766,0.0219476378283125,0.0130938994713434,0.0040614248552488,0,9,2,0.004467296021577916,1
2015-02-10,118.63,119.06,118.21,118.47,118.47,4086321,0.0013505528825863,0.004980163754537,-0.0021946484342028,-0.0058739615675086,-0.0058739615675086,0.0123237950535999,0.0219886891196083,0.0308263695450325,0.0279480037140205,0.0199814298978644,0.0110182606004334,1,10,2,-0.005873961567508634,0
2015-02-11,118.49,118.57,117.0,117.07,117.07,6784397,0.0121294951738275,0.0128128470146067,-0.0005979328606815,-0.0118173377226302,-0.0118173377226302,0.0167250363030664,0.0287861962928164,0.0390763360952137,0.0397753480823439,0.0321619543862647,0.0240767631901142,2,11,2,-0.011817337722630272,0
2015-02-12,117.68,117.82,117.09,117.34,117.34,4344444,0.0028975626384863,0.0040906766660984,-0.0021305607635929,0.0023063124626292,0.0023063124626292,0.0068007499573887,0.0235043463439577,0.0322027157547868,0.0371143685017896,0.0300971535708198,0.0223282768024544,3,12,2,0.0023063124626292453,1
2015-02-13,118.05,118.58,117.79,117.98,117.98,4108870,0.0005933209018476,0.0050856077301237,-0.0016104424478724,0.0054542355547979,0.0054542355547979,0.0002203763349719,0.0133158162400406,0.0230717070689947,0.0302339379555856,0.0252008815053397,0.0180256540656609,4,13,2,0.005454235554797959,1
2015-02-17,116.4,116.54,115.58,116.01,116.01,7225154,0.0033617791569693,0.0045685716748555,-0.0037065770192225,-0.016697745380573,-0.016697745380573,0.0117576071028357,0.0249978450133607,0.0364336407780938,0.0449228514783208,0.0421791224894405,0.0358675976208948,1,17,2,-0.016697745380573004,0
2015-02-18,115.99,116.53,114.99,116.34,116.34,8336029,-0.003008423586041,0.0016331442324222,-0.0116039195461579,0.0028445823635894,0.0028445823635894,0.0052260615437511,0.0180419460202851,0.0288751360953525,0.0385808836169847,0.038459687123947,0.0330840639504899,2,18,2,0.0028445823635894207,1
2015-02-19,116.4,116.54,115.74,115.94,115.94,6528724,0.0039675694324652,0.005175090564085,-0.0017250301880282,-0.0034381983840467,-0.0034381983840467,0.0067448680351906,0.0166896670691736,0.028123742165488,0.038588925306193,0.0412765223391411,0.0363090104076821,3,19,2,-0.003438198384046798,0
2015-02-20,116.1,116.455,115.05,115.28,115.28,6681734,0.0071131158917416,0.0101925746009714,-0.0019951422623178,-0.0056925996204932,-0.0056925996204932,0.0089347675225537,0.0168632893823734,0.0308408512606985,0.040219465648855,0.0463046495489243,0.0419095535507749,4,20,2,-0.005692599620493288,0
2015-02-23,115.11,116.22,115.07,115.43,115.43,4812393,-0.0027722429177857,0.0068439747032833,-0.0031187732825089,0.0013011797362942,0.0013011797362942,0.0032054058736896,0.0127609806809321,0.024869329174969,0.0350558780213117,0.043035605994975,0.0404083282797653,0,23,2,0.001301179736294289,1
2015-02-24,115.0,115.55,114.29,115.26,115.26,7612919,-0.002255769564463,0.0025160506680548,-0.008415755682804,-0.0014727540500736,-0.0014727540500736,0.0033836543466945,0.0108623980565678,0.022239574295795,0.0332292208918965,0.0420544855110185,0.041364451385274,1,24,2,-0.0014727540500736325,0
2015-02-25,115.83,115.89,115.33,115.7,115.7,5032535,0.0011235955056179,0.0016421780466724,-0.0031979256698357,0.0038174561860142,0.0038174561860142,-0.0015384615384614,0.0046240276577356,0.0152693748199366,0.0255401901469316,0.035152981849611,0.0365802362431577,2,25,2,0.0038174561860142564,1
2015-02-26,116.54,116.55,115.83,116.07,116.07,4025356,0.0040492806065306,0.0041354355130525,-0.0020677177565261,0.0031979256698357,0.0031979256698357,-0.0044972861204445,0.0005600068923925,0.0088682117113236,0.0191048505212374,0.029041095890411,0.0326756842135493,3,26,2,0.0031979256698357883,1
2015-02-27,116.74,117.07,116.16,116.16,116.16,8255636,0.0049931129476583,0.0078340220385675,0.0,0.0007753941586974,0.0007753941586974,-0.0037534435261706,-0.0012310606060604,0.0048553719008264,0.0163352272727272,0.0251205234159779,0.0313561753902662,4,27,2,0.0007753941586974289,1
2015-03-02,116.5,116.64,115.62,115.68,115.68,7993280,0.007088520055325,0.0082987551867219,-0.0005186721991701,-0.0041322314049585,-0.0041322314049585,0.0008125864453665,0.0009249654218532,0.0073190410327339,0.0171939834024896,0.0264177040110649,0.0341199861687413,0,2,3,-0.004132231404958553,0
2015-03-03,116.04,116.61,115.35,115.47,115.47,4738347,0.0049363471031438,0.0098726942062874,-0.0010392309690828,-0.0018153526970955,-0.0018153526970955,0.0029964492941889,0.0022776478739066,0.0070148090413093,0.0160344678271413,0.025679397246038,0.0339655321728589,1,3,3,-0.0018153526970955403,0
2015-03-04,115.7,115.79,115.02,115.11,115.11,4762403,0.0051255320997307,0.0059073929285031,-0.0007818608287725,-0.0031176929072486,-0.0031176929072486,0.0051081574146469,0.0043436712709583,0.0082182260446528,0.0166319172964988,0.0256589349318043,0.0345669359742855,2,4,3,-0.003117692907248615,0
2015-03-05,115.43,116.12,114.84,115.0,115.0,5872197,0.0037391304347826,0.0097391304347826,-0.001391304347826,-0.0009556076796107,-0.0009556076796107,0.004208695652174,0.0044869565217391,0.007982608695652,0.0147434782608695,0.023711304347826,0.0328811594202897,3,5,3,-0.0009556076796107815,0
2015-03-06,113.17,113.26,111.7,111.86,111.86,11190846,0.0117110674056857,0.0125156445556946,-0.0014303593777936,-0.0273043478260869,-0.0273043478260869,0.0247094582513855,0.0296263186125513,0.0330115024733297,0.038789558376542,0.0492651528696586,0.0578908159008284,4,6,3,-0.027304347826086928,0
2015-03-09,112.42,112.62,111.95,111.97,111.97,5534011,0.0040189336429401,0.0058051263731357,-0.0001786192730195,0.0009833720722332,0.0009833720722332,0.0170760025006697,0.025524694114495,0.028418326337412,0.0347905689023848,0.0441332499776725,0.0532017504688757,0,9,3,0.0009833720722332018,1
2015-03-10,112.09,112.35,111.22,111.42,111.42,7019781,0.0060132830730568,0.0083467959073775,-0.0017950098725543,-0.0049120300080378,-0.0049120300080378,0.0148267815472984,0.027140549273021,0.030748519116855,0.0364207503141267,0.0453383593609764,0.0549392688326451,1,10,3,-0.00491203000803786,0
2015-03-11,111.23,111.25,110.16,110.75,110.75,6550445,0.004334085778781,0.0045146726862301,-0.0053273137697517,-0.0060132830730569,-0.0060132830730569,0.0130925507900676,0.028884875846501,0.0336192626034612,0.0392054176072234,0.0479422121896162,0.0572129420617004,2,11,3,-0.00601328307305693,0
2015-03-12,111.15,111.2,110.25,110.72,110.72,6631459,0.0038836705202311,0.004335260115607,-0.0042449421965318,-0.0002708803611738,-0.0002708803611738,0.005635838150289,0.0243316473988441,0.0307562620423891,0.0366194002890174,0.0443027456647397,0.0536759393063583,3,12,3,-0.00027088036117384195,0
