date,spy,qqq,dbc,agg,gld,cash
2011-07-11,0.37499785,0.12500018,0.12500018,0.125001,0.12500018,0.1250006
2011-07-12,0.09090968,0.09090968,0.09090968,0.09091029,0.54545075,0.0909099
2011-07-13,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-14,0.16666663,0.16666663,0.16666663,0.16666682,0.16666663,0.1666667
2011-07-15,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-07-18,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-07-19,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-20,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-07-21,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-07-22,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-25,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-07-26,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-07-27,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-07-28,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-07-29,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-08-01,0.37499985,0.12500001,0.12500001,0.12500006,0.12500001,0.12500003
2011-08-02,0.09090921,0.09090921,0.09090921,0.09090934,0.5454538,0.09090925
2011-08-03,0.16666657,0.16666657,0.16666657,0.16666701,0.16666657,0.16666672
2011-08-04,0.090909496,0.090909496,0.090909496,0.09090992,0.545452,0.09090963
2011-08-05,0.3749993,0.12500006,0.12500006,0.1250003,0.12500006,0.1250002
2011-08-08,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-08-09,0.09090917,0.09090917,0.09090917,0.090909265,0.545454,0.090909205
2011-08-10,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-08-11,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-08-12,0.09090913,0.09090913,0.09090913,0.09090918,0.5454542,0.09090915
2011-08-15,0.090909205,0.090909205,0.090909205,0.090909325,0.5454538,0.09090924
2011-08-16,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-08-17,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-08-18,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-08-19,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-08-22,0.09090916,0.09090916,0.09090916,0.09090924,0.5454541,0.090909176
2011-08-23,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-08-24,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-08-25,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-08-26,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-08-29,0.09090909,0.09090909,0.09090909,0.090909116,0.54545444,0.09090909
