,daily_return,total assets
379,2.6763233167339497,5.5018111498048554e+110
380,1.2240702361446298,1.2236414423169642e+111
381,2.38122053596901,4.137401573424858e+111
382,1.0351198989681543,8.42010827209908e+111
383,1.0205766545039177,1.7013474202998722e+112
384,2.9314416902238802,6.688748177721767e+112
385,0.7934794278434262,1.1996132254769194e+113
386,2.6245509047239364,4.348059201721168e+113
387,0.8933265473128068,8.232295915906418e+113
388,1.0351446690238766,1.6753913147083977e+114
389,0.9301728126400169,3.233794766183364e+114
390,0.3931587903129576,4.505189604576389e+114
391,1.013225269082897,9.06996155394277e+114
392,0.6011314358956115,1.452220056638238e+115
393,2.5556976837834635,5.163655491732473e+115
394,0.5986254896659045,8.254751288936861e+115
395,0.5213257464503411,1.2558165666403786e+116
396,2.726092062911196,4.679288141431104e+116
397,3.512192975210548,2.111385108075145e+117
398,1.7374603491476075,5.779833015136445e+117
399,1.4285402039159523,1.4036556849179616e+118
400,1.6626023254359192,3.7373768907739126e+118
401,0.33761678315167715,4.999178054062418e+118
402,0.4251840906665714,7.124749029059227e+118
403,1.2057836590268365,1.5715654982966163e+119
404,2.511416241604328,5.518420615463737e+119
405,1.0332623166565296,1.122039668488295e+120
406,1.0455988351754013,2.2952430388802495e+120
407,0.43755101820601844,3.2995289675725785e+120
408,0.718682219568211,5.670841769517247e+120
409,1.0898293352055188,1.1851091485245916e+121
410,0.9017896268412555,2.253828285338741e+121
411,2.574586272714626,8.056503649827807e+121
412,1.0459731815495068,1.6483390404603412e+122
413,2.752991236017262,6.1862019728327635e+122
414,0.946820339183933,1.2043423823010596e+123
415,2.309852245253675,3.986195338113322e+123
416,-0.0037691188315037683,3.971170894198387e+123
417,0.8331744289047464,7.279848936055279e+123
418,2.365727640525971,2.450198878293483e+124
419,2.191810989391572,7.820571705932042e+124
420,0.5549512739942507,1.216060793750242e+125
421,0.36662100134324116,1.6618942196492123e+125
422,0.09897139978975579,1.8263742168703987e+125
423,2.243013297729466,5.922955871940943e+125
424,1.9775399239445306,1.7635837576465848e+126
425,0.5240186496132404,2.6877345368083923e+126
426,2.3190167461353224,8.920635936833317e+126
427,0.5765339423699917,1.4063685341943254e+127
428,2.4205111986833794,4.810499320687619e+127
429,0.6001667297125961,7.697600966269373e+127
430,0.8144868161113896,1.396719546898207e+128
431,1.1877328303324628,3.0556492075162894e+128
432,0.8707343766576873,5.7163080155075416e+128
433,0.8727868818093276,1.0705426663824035e+129
434,0.7988895651796164,1.925788031634869e+129
435,1.3165920978821906,4.461265336281435e+129
436,0.6823422467699497,7.505375149276605e+129
437,0.7254468512023704,1.2950125918411838e+130
438,1.8658551179788343,3.711318464175092e+130
439,2.7404915493230138,1.3882155352093397e+131
440,1.4226185374665068,3.3631166895971347e+131
441,0.9105086852258114,6.425263644903205e+131
